name,group,Copper_ Cu_mg, Zinc_ Zn_mg, Iron_ Fe_mg, Fiber_ total dietary_g, Energy_kcal, Phosphorus_ P_mg, Calcium_ Ca_mg, Carbohydrate_ by difference_g, Magnesium_ Mg_mg, Manganese_ Mn_mg, Potassium_ K_mg, Protein_g, Sodium_ Na_mg, Vitamin A_ IU_mg, Thiamin_mg, Vitamin B-12_mg, Riboflavin_mg, Niacin_mg, Pantothenic acid_mg, Vitamin B-6_mg, Vitamin B-7_mcg, Vitamin B-9 Folic acid_mcg, Vitamin C_ total ascorbic acid_mg, Vitamin D_mcg, Vitamin E (alpha-tocopherol)_mg, Vitamin K_mcg, Choline_mg,id
ERZINCAN CORBASI,ITU,0.18000000715255737, 5.590000152587891, 2.9700000286102295, 0.41999998688697815, 124.37000274658203, 264.3699951171875, 16.40999984741211, 11.489999771118164, 29.540000915527344, 0.09000000357627869, 456.1700134277344, 4.340000152587891, 429.1600036621094, 1.2999999523162842, 1.0499999523162842, 2.4000000953674316, 0.3199999928474426, 5.329999923706055, 0.7699999809265137, 0.36000001430511475, 1.0, 15.5, 5.760000228881836, 0.009999999776482582, 4.349999904632568, 0.0, 0.0,66
ET  SOTE,ITU,0.10000000149011612, 2.240000009536743, 2.690000057220459, 8.84000015258789, 327.3399963378906, 187.27999877929688, 51.33000183105469, 3.690000057220459, 36.130001068115234, 0.4099999964237213, 373.32000732421875, 23.329999923706055, 493.6400146484375, 1.559999942779541, 1.2899999618530273, 0.6000000238418579, 0.18000000715255737, 3.319999933242798, 0.44999998807907104, 0.28999999165534973, 0.949999988079071, 62.25, 17.780000686645508, 0.019999999552965164, 3.930000066757202, 0.0, 0.0,67
ETLI BEZELYE,ITU,0.1899999976158142, 4.039999961853027, 2.440000057220459, 2.700000047683716, 229.77000427246094, 213.9499969482422, 28.850000381469727, 17.299999237060547, 39.11000061035156, 0.18000000715255737, 664.8699951171875, 13.109999656677246, 416.3999938964844, 1.2999999523162842, 1.149999976158142, 1.600000023841858, 0.23000000417232513, 3.9700000286102295, 0.8199999928474426, 0.5600000023841858, 1.0299999713897705, 40.08000183105469, 21.100000381469727, 0.009999999776482582, 8.0, 0.0, 0.0,68
ETLI GUVEC,ITU,0.4399999976158142, 3.549999952316284, 4.590000152587891, 13.170000076293945, 368.4599914550781, 318.510009765625, 62.220001220703125, 15.0, 95.48999786376953, 0.699999988079071, 941.0700073242188, 17.3799991607666, 404.82000732421875, 1.8200000524520874, 0.4099999964237213, 0.800000011920929, 0.20999999344348907, 3.0799999237060547, 0.7099999785423279, 0.36000001430511475, 0.47999998927116394, 78.80999755859375, 7.849999904632568, 0.019999999552965164, 4.010000228881836, 0.0, 0.0,69
ETLI KURU FASULYE,ITU,0.5899999737739563, 3.559999942779541, 4.139999866485596, 7.800000190734863, 297.8500061035156, 265.7099914550781, 98.0199966430664, 25.59000015258789, 84.88999938964844, 1.3700000047683716, 740.5700073242188, 20.09000015258789, 416.42999267578125, 1.8200000524520874, 0.8899999856948853, 0.800000011920929, 0.23999999463558197, 3.0, 1.159999966621399, 0.4300000071525574, 0.5, 106.75, 5.650000095367432, 0.019999999552965164, 5.309999942779541, 0.0, 0.0,70
ETLI NOHUT,ITU,0.07999999821186066, 2.130000114440918, 2.2799999713897705, 4.070000171661377, 334.3699951171875, 117.94000244140625, 36.34000015258789, 30.170000076293945, 29.389999389648438, 0.28999999165534973, 332.07000732421875, 19.84000015258789, 392.3900146484375, 1.559999942779541, 1.0399999618530273, 0.800000011920929, 0.12999999523162842, 1.899999976158142, 0.33000001311302185, 0.1899999976158142, 1.059999942779541, 56.900001525878906, 13.579999923706055, 0.019999999552965164, 3.9600000381469727, 0.0, 0.0,71
ETLI TAZE FASULYE,ITU,0.10999999940395355, 2.190000057220459, 2.0199999809265137, 4.0, 181.1699981689453, 126.12000274658203, 37.22999954223633, 6.179999828338623, 31.18000030517578, 0.25999999046325684, 454.57000732421875, 9.520000457763672, 399.2200012207031, 1.559999942779541, 1.090000033378601, 0.800000011920929, 0.12999999523162842, 2.119999885559082, 0.47999998927116394, 0.3199999928474426, 1.1100000143051147, 51.13999938964844, 17.3700008392334, 0.019999999552965164, 9.180000305175781, 0.0, 0.0,72
ETLI TURLU,ITU,0.17000000178813934, 0.7200000286102295, 0.9800000190734863, 5.989999771118164, 295.1400146484375, 81.37999725341797, 166.8800048828125, 11.289999961853027, 79.1500015258789, 0.05000000074505806, 469.1199951171875, 9.760000228881836, 380.20001220703125, 1.559999942779541, 1.1299999952316284, 1.440000057220459, 0.5899999737739563, 1.4299999475479126, 5.539999961853027, 0.3100000023841858, 0.5899999737739563, 64.44999694824219, 23.40999984741211, 0.019999999552965164, 3.690000057220459, 0.0, 0.0,73
ETSIZ BAMYA,ITU,0.3799999952316284, 1.7100000381469727, 3.6700000762939453, 13.170000076293945, 122.02999877929688, 234.50999450683594, 59.81999969482422, 8.020000457763672, 87.48999786376953, 0.6800000071525574, 809.0700073242188, 3.880000114440918, 384.4200134277344, 1.8200000524520874, 0.3799999952316284, 0.0, 0.10999999940395355, 1.399999976158142, 71.54000091552734, 0.25, 0.6700000166893005, 75.20999908447266, 7.849999904632568, 0.019999999552965164, 3.940000057220459, 0.0, 0.0,74
ETSIZ BARBUNYA,ITU,0.05999999865889549, 0.9300000071525574, 2.1600000858306885, 9.569999694824219, 219.0500030517578, 134.17999267578125, 53.029998779296875, 25.59000015258789, 32.22999954223633, 0.41999998688697815, 289.32000732421875, 12.529999732971191, 487.739990234375, 1.559999942779541, 1.2899999618530273, 0.0, 0.11999999731779099, 2.2200000286102295, 0.28999999165534973, 0.2199999988079071, 0.8100000023841858, 64.25, 18.979999542236328, 0.019999999552965164, 3.9000000953674316, 0.0, 0.0,75
ETSIZ BEZELYE,ITU,0.07000000029802322, 0.38999998569488525, 1.4600000381469727, 2.8299999237060547, 177.57000732421875, 47.90999984741211, 28.479999542236328, 18.270000457763672, 18.549999237060547, 0.23000000417232513, 217.1300048828125, 8.039999961853027, 373.17999267578125, 1.2999999523162842, 0.6700000166893005, 0.0, 0.019999999552965164, 0.6899999976158142, 0.38999998569488525, 0.07000000029802322, 36.650001525878906, 10.960000038146973, 126.97000122070312, 0.009999999776482582, 5.090000152587891, 0.0, 0.0,76
ETSIZ BIBER DOLMASI,ITU,0.03999999910593033, 0.5400000214576721, 1.3899999856948853, 0.6299999952316284, 146.24000549316406, 78.62000274658203, 57.279998779296875, 15.25, 20.510000228881836, 0.28999999165534973, 271.7799987792969, 2.2100000381469727, 390.20001220703125, 1.600000023841858, 0.7300000190734863, 7.0, 1.1100000143051147, 1.100000023841858, 8.069999694824219, 0.18000000715255737, 0.7200000286102295, 81.55999755859375, 56.119998931884766, 0.019999999552965164, 4.599999904632568, 0.0, 0.0,77
ETSIZ BROKOLI,ITU,0.17000000178813934, 1.659999966621399, 2.7100000381469727, 4.21999979019165, 103.43000030517578, 119.3499984741211, 201.0500030517578, 5.289999961853027, 57.41999816894531, 0.8899999856948853, 516.969970703125, 4.300000190734863, 387.9599914550781, 1.2999999523162842, 0.8999999761581421, 0.0, 0.10000000149011612, 1.5199999809265137, 0.38999998569488525, 0.30000001192092896, 1.5, 135.19000244140625, 8.550000190734863, 0.009999999776482582, 5.880000114440918, 0.0, 0.0,78
ETSIZ BULGURLU ISPANAK,ITU,0.07999999821186066, 1.190000057220459, 0.8299999833106995, 1.909999966621399, 96.87000274658203, 83.6500015258789, 33.400001525878906, 3.890000104904175, 32.470001220703125, 0.6399999856948853, 297.4800109863281, 5.570000171661377, 369.7699890136719, 1.3200000524520874, 0.25, 4.199999809265137, 0.6700000166893005, 0.699999988079071, 5.079999923706055, 0.23999999463558197, 2.2899999618530273, 38.65999984741211, 18.520000457763672, 0.009999999776482582, 3.759999990463257, 0.0, 0.0,79
ETSIZ BULGURLU KABAK YAHNI,ITU,0.09000000357627869, 1.4299999475479126, 1.7699999809265137, 5.429999828338623, 89.37999725341797, 131.13999938964844, 99.83999633789062, 6.889999866485596, 31.6200008392334, 0.9900000095367432, 563.77001953125, 2.359999895095825, 379.55999755859375, 1.559999942779541, 0.38999998569488525, 0.0, 0.07000000029802322, 1.2599999904632568, 0.49000000953674316, 0.49000000953674316, 1.5700000524520874, 153.27999877929688, 89.02999877929688, 0.019999999552965164, 4.519999980926514, 0.0, 0.0,80
ETSIZ BULGURLU LAHANA,ITU,0.10000000149011612, 1.4500000476837158, 1.7999999523162842, 5.559999942779541, 126.16999816894531, 134.5399932861328, 100.44000244140625, 10.710000038146973, 33.02000045776367, 1.0, 595.77001953125, 4.630000114440918, 380.6600036621094, 1.559999942779541, 0.4000000059604645, 0.0, 0.07999999821186066, 1.2999999523162842, 0.5299999713897705, 0.5400000214576721, 1.600000023841858, 155.77999877929688, 90.62999725341797, 0.019999999552965164, 4.53000020980835, 0.0, 0.0,81
ETSIZ BULGURLU PATATESLI LAHANA,ITU,0.09000000357627869, 0.4000000059604645, 0.6600000262260437, 3.059999942779541, 133.1699981689453, 50.95000076293945, 25.649999618530273, 12.319999694824219, 25.610000610351562, 0.17000000178813934, 453.8699951171875, 4.800000190734863, 376.8999938964844, 1.2999999523162842, 1.100000023841858, 0.0, 0.029999999329447746, 0.6600000262260437, 0.38999998569488525, 0.4000000059604645, 0.5799999833106995, 37.18000030517578, 23.100000381469727, 0.009999999776482582, 7.880000114440918, 0.0, 0.0,82
ETSIZ GUVEC,ITU,0.7200000286102295, 2.7899999618530273, 7.949999809265137, 0.6299999952316284, 219.36000061035156, 255.0, 57.75, 16.829999923706055, 82.0999984741211, 1.0099999904632568, 728.469970703125, 2.5199999809265137, 379.69000244140625, 1.2999999523162842, 0.3199999928474426, 0.0, 0.20000000298023224, 1.7699999809265137, 0.07000000029802322, 0.699999988079071, 0.2800000011920929, 81.98999786376953, 6.050000190734863, 0.009999999776482582, 3.680000066757202, 0.0, 0.0,83
ETSIZ HAVUCLU YESžIL MERCIMEK,ITU,0.07000000029802322, 0.5400000214576721, 1.3600000143051147, 2.5399999618530273, 283.739990234375, 50.970001220703125, 47.779998779296875, 36.45000076293945, 22.34000015258789, 0.11999999731779099, 301.8299865722656, 17.420000076293945, 371.0199890136719, 1.2999999523162842, 0.7699999809265137, 0.0, 0.009999999776482582, 0.8399999737739563, 0.23000000417232513, 0.10999999940395355, 1.159999966621399, 31.43000030517578, 25.219999313354492, 0.009999999776482582, 4.309999942779541, 0.0, 0.0,84
ETSIZ KABAK DOLMASI,ITU,0.05000000074505806, 0.6100000143051147, 1.440000057220459, 5.480000019073486, 141.64999389648438, 81.33999633789062, 97.98999786376953, 14.220000267028809, 18.670000076293945, 0.38999998569488525, 518.969970703125, 2.0299999713897705, 379.3599853515625, 1.559999942779541, 0.28999999165534973, 0.0, 0.03999999910593033, 1.0800000429153442, 0.4000000059604645, 0.33000001311302185, 0.3700000047683716, 136.92999267578125, 89.02999877929688, 0.019999999552965164, 3.4200000762939453, 0.0, 0.0,85
ETSIZ KAPUSKA,ITU,0.03999999910593033, 0.5600000023841858, 0.7300000190734863, 2.549999952316284, 115.22000122070312, 76.62000274658203, 31.18000030517578, 10.020000457763672, 20.510000228881836, 0.28999999165534973, 222.77000427246094, 3.4200000762939453, 378.6499938964844, 1.559999942779541, 0.7400000095367432, 0.0, 0.05999999865889549, 0.7900000214576721, 0.5699999928474426, 0.23000000417232513, 1.5199999809265137, 67.20999908447266, 41.02000045776367, 0.019999999552965164, 3.3399999141693115, 0.0, 0.0,86
ETSIZ KARNABAHAR,ITU,0.05999999865889549, 0.20999999344348907, 0.6000000238418579, 2.4600000381469727, 107.62999725341797, 38.189998626708984, 45.040000915527344, 6.210000038146973, 13.489999771118164, 0.1599999964237213, 417.57000732421875, 4.150000095367432, 424.2699890136719, 1.559999942779541, 1.059999942779541, 0.36000001430511475, 0.15000000596046448, 0.5799999833106995, 1.809999942779541, 0.23000000417232513, 0.5199999809265137, 25.209999084472656, 13.600000381469727, 0.019999999552965164, 3.8399999141693115, 0.0, 0.0,87
ETSIZ KEREVIZ,ITU,0.3799999952316284, 1.7100000381469727, 3.6700000762939453, 13.170000076293945, 116.73999786376953, 234.50999450683594, 59.81999969482422, 11.170000076293945, 87.48999786376953, 0.6800000071525574, 809.0700073242188, 1.5800000429153442, 384.4200134277344, 1.8200000524520874, 0.3799999952316284, 0.0, 0.10999999940395355, 1.399999976158142, 0.4699999988079071, 0.25, 0.23999999463558197, 75.20999908447266, 7.849999904632568, 0.019999999552965164, 3.940000057220459, 0.0, 0.0,88
ETSIZ KURU FASULYE,ITU,1.4700000286102295, 0.8600000143051147, 1.3700000047683716, 4.96999979019165, 219.0500030517578, 170.27000427246094, 18.010000228881836, 25.59000015258789, 23.100000381469727, 0.23000000417232513, 702.0700073242188, 12.529999732971191, 378.1499938964844, 1.2999999523162842, 0.20999999344348907, 0.7200000286102295, 0.8899999856948853, 6.670000076293945, 6.639999866485596, 0.4099999964237213, 24.43000030517578, 92.73999786376953, 8.100000381469727, 0.009999999776482582, 4.389999866485596, 0.0, 0.0,89
ETSIZ MANTAR SOTE,ITU,0.5299999713897705, 1.7200000286102295, 3.2200000286102295, 7.800000190734863, 342.2900085449219, 181.7100067138672, 95.62000274658203, 2.5, 76.88999938964844, 1.3600000143051147, 608.5700073242188, 4.019999980926514, 396.0299987792969, 1.8200000524520874, 0.8600000143051147, 0.0, 0.14000000059604645, 1.3200000524520874, 0.9200000166893005, 0.33000001311302185, 0.25999999046325684, 103.1500015258789, 5.650000095367432, 0.019999999552965164, 5.239999771118164, 0.0, 0.0,90
ETSIZ NOHUT,ITU,0.12999999523162842, 0.8500000238418579, 1.409999966621399, 5.800000190734863, 255.57000732421875, 116.73999786376953, 49.540000915527344, 30.170000076293945, 25.59000015258789, 0.47999998927116394, 594.0700073242188, 12.279999732971191, 380.69000244140625, 1.559999942779541, 1.1399999856948853, 0.0, 0.14000000059604645, 0.6100000143051147, 1.2000000476837158, 0.44999998807907104, 0.6200000047683716, 155.89999389648438, 116.58000183105469, 0.019999999552965164, 4.909999847412109, 0.0, 0.0,91
ETSIZ NOHUTLU BRUKSEL LAHANASI,ITU,0.12999999523162842, 0.3400000035762787, 0.6000000238418579, 2.119999885559082, 154.77000427246094, 58.209999084472656, 13.819999694824219, 12.479999542236328, 25.06999969482422, 0.1599999964237213, 507.9700012207031, 6.150000095367432, 390.05999755859375, 1.8200000524520874, 0.23999999463558197, 0.0, 0.03999999910593033, 0.8199999928474426, 0.5600000023841858, 0.6499999761581421, 0.6600000262260437, 39.290000915527344, 30.450000762939453, 0.019999999552965164, 7.739999771118164, 0.0, 0.0,92
ETSIZ PATATES OTURTMASI,ITU,0.029999999329447746, 0.41999998688697815, 0.7400000095367432, 4.28000020980835, 243.52000427246094, 40.33000183105469, 26.25, 23.889999389648438, 24.56999969482422, 0.20999999344348907, 415.8699951171875, 2.819999933242798, 371.3500061035156, 1.2999999523162842, 0.9900000095367432, 0.0, 0.019999999552965164, 0.46000000834465027, 0.18000000715255737, 0.17000000178813934, 0.25, 35.369998931884766, 14.6899995803833, 0.009999999776482582, 7.900000095367432, 0.0, 0.0,93
ETSIZ PATLICAN MUSAKKA,ITU,0.12999999523162842, 0.8500000238418579, 2.380000114440918, 4.269999980926514, 183.9499969482422, 69.55000305175781, 199.1999969482422, 7.460000038146973, 44.470001220703125, 0.28999999165534973, 472.1700134277344, 2.200000047683716, 387.760009765625, 1.2999999523162842, 0.800000011920929, 0.0, 0.07000000029802322, 1.340000033378601, 0.30000001192092896, 0.14000000059604645, 0.30000001192092896, 118.83999633789062, 8.550000190734863, 0.009999999776482582, 4.78000020980835, 0.0, 0.0,94
ETSIZ PIRINCLI ISPANAK,ITU,0.03999999910593033, 0.3700000047683716, 0.5, 1.9600000381469727, 85.91999816894531, 33.849998474121094, 31.549999237060547, 3.200000047683716, 19.520000457763672, 0.029999999329447746, 252.67999267578125, 4.369999885559082, 369.57000732421875, 1.3200000524520874, 0.15000000596046448, 4.199999809265137, 0.6299999952316284, 0.5199999809265137, 4.989999771118164, 0.07999999821186066, 1.090000033378601, 22.309999465942383, 18.520000457763672, 0.009999999776482582, 2.6600000858306885, 0.0, 0.0,95
ETSIZ PIRINCLI KABAK YAHNI,ITU,0.029999999329447746, 0.28999999165534973, 1.4700000286102295, 3.5, 78.43000030517578, 57.849998474121094, 31.25, 6.199999809265137, 7.489999771118164, 0.25999999046325684, 330.9700012207031, 1.149999976158142, 369.1499938964844, 1.2999999523162842, 0.3499999940395355, 0.0, 0.05999999865889549, 0.6000000238418579, 0.1599999964237213, 0.5899999737739563, 1.7899999618530273, 67.8499984741211, 20.799999237060547, 0.009999999776482582, 4.619999885559082, 0.0, 0.0,96
ETSIZ PIRINCLI PIRASA,ITU,0.019999999552965164, 0.28999999165534973, 1.3600000143051147, 4.070000171661377, 100.27999877929688, 33.939998626708984, 33.939998626708984, 5.480000019073486, 21.389999389648438, 0.2800000011920929, 200.07000732421875, 2.180000066757202, 371.989990234375, 1.559999942779541, 1.0099999904632568, 0.0, 0.029999999329447746, 0.2199999988079071, 0.09000000357627869, 0.07999999821186066, 0.8199999928474426, 53.29999923706055, 13.579999923706055, 0.019999999552965164, 3.9000000953674316, 0.0, 0.0,97
ETSIZ TAZE FASULYE,ITU,0.05000000074505806, 0.3499999940395355, 1.100000023841858, 4.0, 102.37000274658203, 42.119998931884766, 34.83000183105469, 6.179999828338623, 23.18000030517578, 0.23999999463558197, 322.57000732421875, 1.9600000381469727, 378.82000732421875, 1.559999942779541, 1.059999942779541, 0.0, 0.029999999329447746, 0.4399999976158142, 0.23999999463558197, 0.2199999988079071, 0.8700000047683716, 47.540000915527344, 17.3700008392334, 0.019999999552965164, 9.109999656677246, 0.0, 0.0,98
ETSIZ TURLU,ITU,0.17000000178813934, 1.0299999713897705, 1.909999966621399, 2.440000057220459, 216.33999633789062, 95.58000183105469, 22.309999465942383, 11.289999961853027, 26.860000610351562, 0.30000001192092896, 188.10000610351562, 2.200000047683716, 374.3699951171875, 1.2999999523162842, 2.1600000858306885, 0.7200000286102295, 0.3199999928474426, 0.6899999976158142, 2.940000057220459, 0.20999999344348907, 0.7900000214576721, 15.609999656677246, 0.5400000214576721, 0.009999999776482582, 4.46999979019165, 0.0, 0.0,99
EZOGELIN CORBASI,ITU,0.3100000023841858, 1.2899999618530273, 2.7899999618530273, 10.4399995803833, 171.9499969482422, 177.8000030517578, 51.209999084472656, 18.3799991607666, 66.44000244140625, 0.5400000214576721, 669.7899780273438, 6.090000152587891, 398.8900146484375, 2.5999999046325684, 0.3199999928474426, 0.7200000286102295, 0.3400000035762787, 1.1299999952316284, 3.049999952316284, 0.27000001072883606, 0.5299999713897705, 60.119998931884766, 6.78000020980835, 0.029999999329447746, 5.480000019073486, 0.0, 0.0,100
FASULYE PILAKI,ITU,0.38999998569488525, 1.649999976158142, 3.7100000381469727, 12.380000114440918, 222.8699951171875, 229.0500030517578, 63.83000183105469, 22.6299991607666, 79.66000366210938, 0.6600000262260437, 795.260009765625, 9.489999771118164, 101.95999908447266, 11.399999618530273, 0.3799999952316284, 3.6700000762939453, 4.96999979019165, 1.3700000047683716, 26.579999923706055, 0.25999999046325684, 5.010000228881836, 82.37000274658203, 14.84000015258789, 0.10999999940395355, 5.659999847412109, 0.0, 0.0,101
FASULYE PIYAZI,ITU,0.3499999940395355, 5.389999866485596, 2.7699999809265137, 0.5299999713897705, 240.6699981689453, 352.1199951171875, 48.939998626708984, 23.610000610351562, 92.86000061035156, 3.9800000190734863, 357.8999938964844, 12.369999885559082, 60.86000061035156, 50.29999923706055, 0.6299999952316284, 0.07999999821186066, 0.25999999046325684, 1.440000057220459, 0.7300000190734863, 1.0399999618530273, 12.4399995803833, 104.81999969482422, 0.20000000298023224, 0.47999998927116394, 11.069999694824219, 0.0, 0.0,102
FINDIKLI IRMIK HELVASI,ITU,0.10999999940395355, 0.550000011920929, 1.159999966621399, 0.0, 414.5799865722656, 307.2900085449219, 33.630001068115234, 56.790000915527344, 44.77000045776367, 0.029999999329447746, 548.280029296875, 9.510000228881836, 565.9600219726562, 0.0, 0.12999999523162842, 2.5199999809265137, 0.44999998807907104, 7.25, 2.9600000381469727, 0.3700000047683716, 9.140000343322754, 23.420000076293945, 0.14000000059604645, 0.0, 3.940000057220459, 0.0, 0.0,103
FIRIN BALIK,ITU,0.1899999976158142, 4.329999923706055, 2.7100000381469727, 1.2699999809265137, 203.52999877929688, 217.83999633789062, 44.709999084472656, 0.14000000059604645, 29.579999923706055, 0.1899999976158142, 390.8599853515625, 30.299999237060547, 539.9099731445312, 13.239999771118164, 1.0700000524520874, 1.649999976158142, 0.25999999046325684, 4.570000171661377, 0.7599999904632568, 0.3199999928474426, 1.9600000381469727, 23.190000534057617, 6.920000076293945, 0.11999999731779099, 4.369999885559082, 0.0, 0.0,104
FIRIN KOFTE,ITU,0.11999999731779099, 1.0299999713897705, 0.8799999952316284, 1.8600000143051147, 372.20001220703125, 179.75999450683594, 162.89999389648438, 13.729999542236328, 29.030000686645508, 0.33000001311302185, 152.1300048828125, 20.969999313354492, 584.1699829101562, 82.5, 3.180000066757202, 0.5099999904632568, 0.1599999964237213, 1.1100000143051147, 0.4000000059604645, 0.09000000357627869, 2.7100000381469727, 19.0, 0.30000001192092896, 0.1899999976158142, 5.130000114440918, 0.0, 0.0,105
FIRIN MAKARNA,ITU,14.0, 0.019999999552965164, 0.17000000178813934, 0.0, 321.5199890136719, 1.909999966621399, 1.5199999809265137, 32.11000061035156, 5.460000038146973, 0.009999999776482582, 13.329999923706055, 10.289999961853027, 609.8400268554688, 0.14000000059604645, 0.3199999928474426, 0.0, 12.010000228881836, 1.4800000190734863, 380.0, 4.0, 12.0, 100.0, 30.0, 0.23999999463558197, 12.65999984741211, 0.0, 0.0,106
FIRIN PILIC,ITU,9.800000190734863, 0.019999999552965164, 0.15000000596046448, 0.0, 229.89999389648438, 1.909999966621399, 1.4700000286102295, 0.17000000178813934, 4.920000076293945, 0.009999999776482582, 13.029999732971191, 30.8799991607666, 531.8400268554688, 0.10000000149011612, 0.23000000417232513, 0.0, 8.40999984741211, 1.059999942779541, 266.0, 2.799999952316284, 8.399999618530273, 70.0, 21.0, 0.17000000178813934, 9.600000381469727, 0.0, 0.0,107
FIRIN PILIC BAGET,ITU,0.029999999329447746, 0.6800000071525574, 0.3700000047683716, 0.20999999344348907, 174.6999969482422, 127.55999755859375, 147.94000244140625, 0.17000000178813934, 15.710000038146973, 0.03999999910593033, 182.94000244140625, 21.639999389648438, 80.4800033569336, 77.5999984741211, 0.05000000074505806, 0.5899999737739563, 0.23000000417232513, 0.25999999046325684, 0.5199999809265137, 0.09000000357627869, 3.2799999713897705, 10.930000305175781, 1.2000000476837158, 0.1899999976158142, 0.17000000178813934, 0.0, 0.0,108
FIRIN SUTLAC,ITU,0.05999999865889549, 0.49000000953674316, 0.7799999713897705, 1.840000033378601, 234.77000427246094, 76.12000274658203, 79.87000274658203, 42.20000076293945, 19.25, 0.11999999731779099, 189.36000061035156, 5.019999980926514, 476.6300048828125, 31.280000686645508, 6.289999961853027, 0.27000001072883606, 0.05999999865889549, 0.5699999928474426, 0.3199999928474426, 0.07000000029802322, 2.2300000190734863, 23.18000030517578, 11.380000114440918, 0.17000000178813934, 2.630000114440918, 0.0, 0.0,109
FIRINDA KABAK MUCVER,ITU,0.1899999976158142, 4.329999923706055, 2.7300000190734863, 1.2699999809265137, 155.3000030517578, 218.0800018310547, 44.83000183105469, 17.8700008392334, 29.709999084472656, 0.1899999976158142, 392.5, 4.539999961853027, 539.9299926757812, 13.239999771118164, 1.0700000524520874, 1.649999976158142, 0.25999999046325684, 4.579999923706055, 0.7599999904632568, 0.3199999928474426, 1.9600000381469727, 23.190000534057617, 6.920000076293945, 0.11999999731779099, 4.369999885559082, 0.0, 0.0,110
HAMBURGER KOFTE,ITU,0.23999999463558197, 4.650000095367432, 2.880000114440918, 1.850000023841858, 372.3999938964844, 280.6000061035156, 114.43000030517578, 13.75, 41.65999984741211, 0.23000000417232513, 558.6799926757812, 20.979999542236328, 958.6500244140625, 52.93000030517578, 1.1399999856948853, 1.7999999523162842, 0.3199999928474426, 4.730000019073486, 1.0, 0.550000011920929, 2.5, 36.93000030517578, 10.59000015258789, 0.2199999988079071, 4.389999866485596, 0.0, 0.0,111
HASANPASžA KOFTE,ITU,0.03999999910593033, 0.1899999976158142, 0.30000001192092896, 0.8199999928474426, 453.8900146484375, 40.22999954223633, 47.88999938964844, 22.25, 8.079999923706055, 0.07000000029802322, 93.3499984741211, 24.09000015258789, 368.8399963378906, 6.480000019073486, 2.509999990463257, 0.7799999713897705, 0.3100000023841858, 0.2199999988079071, 2.7699999809265137, 0.05999999865889549, 0.9700000286102295, 7.820000171661377, 1.8700000047683716, 0.029999999329447746, 2.619999885559082, 0.0, 0.0,112
HAVUC CORBASI,ITU,0.10000000149011612, 0.12999999523162842, 0.6100000143051147, 2.930000066757202, 92.75, 17.579999923706055, 33.060001373291016, 9.029999732971191, 4.5, 0.10999999940395355, 200.41000366210938, 1.899999976158142, 104.66000366210938, 0.0, 0.10999999940395355, 2.880000114440918, 1.0499999523162842, 0.25, 10.65999984741211, 0.17000000178813934, 1.1799999475479126, 18.8799991607666, 14.15999984741211, 0.0, 5.559999942779541, 0.0, 0.0,113
HAVUC SALATASI,ITU,0.019999999552965164, 0.6600000262260437, 0.38999998569488525, 2.609999895095825, 125.81999969482422, 151.19000244140625, 185.55999755859375, 8.140000343322754, 20.850000381469727, 0.10000000149011612, 395.20001220703125, 0.7400000095367432, 438.70001220703125, 22.399999618530273, 0.15000000596046448, 0.1599999964237213, 0.23000000417232513, 0.36000001430511475, 0.6499999761581421, 0.2199999988079071, 2.680000066757202, 26.65999984741211, 7.090000152587891, 0.029999999329447746, 5.519999980926514, 0.0, 0.0,114
HAVUC TARATOR,ITU,0.09000000357627869, 0.4699999988079071, 1.3300000429153442, 0.9100000262260437, 187.36000061035156, 36.66999816894531, 14.460000038146973, 14.199999809265137, 10.0600004196167, 0.14000000059604645, 52.099998474121094, 5.170000076293945, 352.79998779296875, 0.0, 0.019999999552965164, 0.019999999552965164, 0.009999999776482582, 0.6100000143051147, 0.1599999964237213, 0.05999999865889549, 0.7099999785423279, 3.799999952316284, 0.6000000238418579, 0.0, 4.980000019073486, 0.0, 0.0,115
HAVUCLU PIRINC PILAVI,ITU,0.10000000149011612, 0.15000000596046448, 0.6800000071525574, 2.5, 182.10000610351562, 18.829999923706055, 31.559999465942383, 20.8799991607666, 5.0, 0.10999999940395355, 217.91000366210938, 1.75, 101.16000366210938, 0.0, 0.10000000149011612, 2.880000114440918, 1.0499999523162842, 0.30000001192092896, 10.640000343322754, 0.15000000596046448, 1.0299999713897705, 25.3799991607666, 16.90999984741211, 0.0, 5.420000076293945, 0.0, 0.0,116
HAVUC-TURP SALATASI,ITU,0.0, 0.699999988079071, 0.11999999731779099, 0.009999999776482582, 120.06999969482422, 170.3699951171875, 200.61000061035156, 6.639999866485596, 21.670000076293945, 0.0, 281.5, 0.7699999809265137, 437.70001220703125, 34.650001525878906, 0.05999999865889549, 0.20000000298023224, 0.27000001072883606, 0.20000000298023224, 0.5, 0.10000000149011612, 2.609999895095825, 18.280000686645508, 1.2999999523162842, 0.11999999731779099, 0.05000000074505806, 0.0, 0.0,117
HAYDARI,ITU,0.0, 0.0, 0.0, 0.0, 87.2699966430664, 0.0, 0.0, 8.029999732971191, 0.0, 0.0, 0.0, 5.710000038146973, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0,118
